미래 기술의 핵심…삼성·LG 인공지능 저변 확대 나서
"[남해소식] 군, ICT 연계 인공지능 통합돌봄서비스 확대"
"동아ST, 인공지능 활용 폐암 신약 연구 정부 과제 선정"
"인공지능 및 빅데이터 시대 이끈다!... KAIST 정명수 교수팀, 세계 최초 '차세..."
"의료 인공지능 기업 루닛, 공모가 3만원 확정…12∼13일 청약"
"소아희귀질환, 진단ㆍ치료ㆍ예후 관리하는 의료 인공지능 개발 착수"
"광주광역시, 수도권 인공지능 유망기업과 투자협약"
"특허청, 인공지능 관련 지식재산권 역량 제고 위한 간담회"
"카카오브레인, 인공지능 영어 학습 앱 ‘레미’ 공개"
"[특징주] 딥노이드 주가, 급등세 기록에 신고가…의료 인공지능 탄력받나"
"제주대학교 SW융합교육원, 3개국서 인공지능 등 전수한다"
포천교육지원청 '가족과 함께하는 재미있는 인공지능(AI)' 운영.
인공지능으로 표현한 매사냥
동양레이더/ 2023년 AI+X(인공지능 융합) 신규 기획과제 모집
"의령 의병박물관, 인공지능 해설 로봇 도입"
인공지능 대표 기관 한 자리에
유방암 96% 맞추는 인공지능 촉각 센서
반도체·인공지능 등 첨단산업 진로체험 확대… 교육부 진로체험기관 인증기준...
대규모 언어 인공지능 모델 '네모 메가트론'...220억에서 1조 파라미터 크기 ...
"인천시, AI(인공지능) 돌봄 전화 서비스 확대"
"광주광역시, 인공지능 스타트업에 투자매칭 지원"
인공지능 AI 빠망 돌봄인형을 첫 출시
"카뱅-에프앤가이드, '금융 콘텐츠 인공지능 모델' 공동 개발"
대전 데이터·인공지능 기반 스마트도시 그린다
"LG 인공지능 틸다, 뉴욕페스티벌 금상·은상 수상"
"육군교육사-수리연-GIST-국기연, 국내 최초 국방 인공지능(AI) 수학적 모델 논..."
인공지능(AI) 응용 가전제품 안전관리 지침 개발 착수
"카카오브레인, 인공지능 영어 학습 앱 '레미' 공개"
"[이슈&인사이트] 인공지능, 제대로 알고 투자해야"
"과기부, 소아희귀질환 치료 인공지능(AI) 개발 착수"
"과기정통부, 민관합동 소아희귀질환 치료 인공지능(AI) 개발"
"카이스트 정명수 교수팀, 인공지능 및 빅데이터 시대를 이끌어 갈 차세대 CXL..."
[2022 수시 합격생 릴레이 인터뷰 | 숭실대 기계공학부 최지웅] 레고부터 주식...
"남해군, 인공지능 통합돌봄사업 확대"
우리는 왜 인공지능을 공부해야 하는가
"마크비전, 업계 최고 리더십 합류... 인공지능 글로벌 시장 경쟁력 강화"
"""감정 더빙하는 인공지능""…KT, 'AI 보이스 스튜디오' 출시"
"인천시, 내달부터 인공지능(AI) 모니터링...홀로 중장년 5천 가구"
"인천시, 혼자 사는 중장년 가구 인공지능돌봄서비스"
"[모두를 위한 인공지능] 3부 - 인공지능 산업/기업을 지원, 육성하기 위해 필..."
"남해군, 인공지능 통합 돌봄서비스 확대"
"셀타스퀘어, ‘인공지능 기반 약물감시 방법과 장치’ 특허 등록"
"ETRI 이강찬 실장, 국제전기통신연합 '머신러닝표준화그룹' 의장 선임...""인공..."
"세종시, 인공지능·데이터시대, 소프트웨어랑 놀자"
"대전시, 안전사고 예방 인공지능 정책 펼친다"
"SKT, 컴퓨터정보학회와 인공지능∙메타버스 교육과정 개발"
[방문 남해] ICT연계 인공지능 통합돌봄사업 확대
"중진공 광주본부, 인공지능산업융합사업단과 AI 산업 육성 위해 '맞손'"
인천시 중장년 1인가구에 '인공지능 돌봄서비스' 제공
"SKT, '누구 비즈콜'로 인공지능 콜 시장 진출"
"인천시, 홀로사는 중장년 5천 가구 인공지능(AI)모니터링"
"오산시, AI(인공지능)시대 진로 진학 특강"
"KT, 스마트펜 활용 인공지능 기술 상용화"
"광주시, 5개 인공지능 기업과 투자협약"
"한국교통대, 인공지능산업 융합생태계 조성 위한 광역협력 추진"
"순천대 국용인 교수, 인공지능 기반 잡초 판별 시스템 개발"
"테라젠, 소아희귀질환 인공지능 SW 솔루션 개발 사업자 선정"
대구교육청.달서중학교 '2022 인공지능(AI) 캠프 개최
충북과기원. 2023 인공지능 융합 신규 기획과제 모집과제별 1천500만원 지원
동아ST·심플렉스·연세암병원팀 인공지능 활용 혁신신약 발굴 나서
[주말판] 인공지능의 실제 도입을 위해 필요한 세 가지
사이버보안 분야 특화 인공지능 학습 데이터셋 8억건 구축
"동래구 안락1동, 인공 지능 돌봄 AI 스피커로 어르신 안부 확인"
"인천시, 인공지능 케어콜 돌봄서비스 실시"
"구글 딥마인드, '물리학' 배우는 인공지능 개발[과학을읽다]"
"강원대병원, 인공지능이 입원환자 '낙상'·'욕창' 모니터링하고 이상징후 탐..."
"대전시, 데이터·인공지능 기반 스마트도시 조성에 역량 결집"
남해군， 인공지능 통합돌봄사업 확대
"KT, 인공지능 음성합성 서비스 'AI 보이스 스튜디오' 출시"
인공지능이 내 두피 케어…'어헤즈 헤어랩' 플랫폼 출시
"오산시, AI(인공지능) 시대 진로 진학 특강 개최"
"인천시, 홀로사는 중장년 5천 가구 인공지능(AI)으로 돌본다."
"서울대, 모두를 위한 '인공지능 여름학교' 개최...국내외 저명한 AI 연구자와..."
"영진전문대 인공지능혁신공유대학사업단, AI교육캠프 개최"
"함양군, ICT연계 인공지능 통합돌봄사업 확대"
"김치품질, 인공지능으로 관리한다"
인공지능으로 아동·노인 실종예방
"특허청, '인공지능 지식재산권 역량강화' 중소·벤처기업 간담회"
"성빈센트, 인공지능 활용한 신경조절치료 효과 검증 돌입"
"포항시, 인공지능 인재양성에 나선다!"
인공지능이 취약계층 돌본다…인천시 40세 이상 중장년 1인 가구
MBN[토요포커스] 이영기 한국인공지능협회 부회장 “건강한 인공지능 생태계를...
"세종시, ""인공지능·데이터시대 소프트웨어랑 놀자"""
"테라젠바이오, '소아희귀질환 인공지능 소프트웨어 솔루션 개발' 사업자 선정"
"포지큐브, 인공지능 텔레마케팅센터 '18곳' 확장"
"한국교통대, 인공지능산업 융합생태계 조성 위한 광역협력 교류회 추진"
인공지능 대표 기관 한자리에…'2022 AI 원팀 전체회의' 개최
"경희대치과병원, ‘인공지능 3D 통합영상분석 플랫폼’ 개발에 앞장"
"동아ST·심플렉스·연세암병원, 인공지능 활용 혁신신약 발굴 나서"
"SKT, '누구 비즈콜'로 인공지능 콜 B2B 시장 진출"
"제이엘케이, 인공지능으로 라이프로그 분석 가능한 유사 문장 검색을 위한 특..."
"인공지능 스스로 진화, 레이블 없이 데이터 만으로 흉부엑스선에서 병변 찾아..."
"한국기술교육대, ‘인공지능 보도국 테크 저널리즘 기술개발 및 연구 협력’ ..."
"세종시, 인공지능 인재양성 위해 네이버와 손 잡았다"
"동아ST·심플렉스·연세암병원, 인공지능 활용 혁신신약 발굴"
차세대 인공지능(AI) 비만 치료 특화 스마트병원 구축
"오산시, 인공지능시대 중학생 대상 진로 특강"
"라온메디, 인공지능 활용 ‘국가연구개발사업’ 주관기업 선정"
"광주경자청, 인공지능 분야 8개 기업 협약체결…565억 투자유치"
"과기정통부, 인공지능 활용 사이버보안 대응체계 고도화 지원 나서"
인공지능은 게임을 어떻게 움직이는가?
"인공지능 의료 스타트업 '에어스메디컬', 시리즈B 253억 투자 유치..AI 진단검..."
"영양 석보초등학교 ""AI랑 친해지기"" 인공지능 캠프 운영 "
무릎 관절염 진행 속도·예후 예측하는 인공지능 모델 개발
"부산온종합병원, 부산 첫 인공지능 기반 24시간 심정지 위험 사전 관리"
"대전시, ‘인공지능 돌봄로봇’ 5백 대 입양식"
"유클리드소프트, 청년몽실 협동조합과 인공지능 협력"
"한국항공우주산업-KAIST, 뉴 스페이스 시대 대비한다!...설명가능한 인공지능..."
"경북, ‘인공지능 학습용 데이터 사업’ 국비 63억 확보"
"울산 남구, 어르신 300명에 인공지능 말동무 인형 지원"
"인공지능 플랫폼 '알파폴드', 지구상 거의 모든 단백질 구조 예측...2억개 이..."
고려대 산학협력단 '인공지능 학습용 데이터 구축사업' 선정
AIA생명 손흥민 선수 인공지능 동생 'AI 쏘니' 공개
[포럼] 사법 편의주의와 인공지능 판사
"[카드] 라온메디, 인공지능 활용 국가연구개발사업 주관기업 선정"
인공지능 통합 관제시스템으로 무장한 정부세종청사로 변신한다
"포항시, 인공지능 인재양성 '첫 발' 내딛다"
"음성군의회, 'AI(인공지능) 영재고 충북혁신도시 유치 촉구 건의안' 채택"
"뉴패러다임인베스트먼트, 인공지능(AI) 기반 에듀테크 스타트업 ‘에듀템’에..."
"외교부, '2022 과학기술외교자문위원회' 개최...인공지능·빅데이터 분과 등 ..."
"인천대, 인공지능 화재경보장치 개발 착수"
"손흥민 선수 '인공지능 휴먼'으로 활약 중...딥브레인AI, AIA생명 브랜드 홍보..."
"인공지능·데이터 시대, 세종시에서 소프트웨어랑 놀자"
"KT, 에듀테크 인공지능 기술 집중 육성"
"포지큐브, 인슈어랩스와 '인공지능 텔레마케팅' 솔루션... 금융상품 콜드콜 A..."
인공지능 신약개발협의회 발족…'협업 생태계' 조성
"경희대치과병원, ‘인공지능 3D 통합영상분석 플랫폼’ 개발 착수"
"무하유, '2022 인공지능 학습용 데이터 구축사업' 주관기관에 선정"
동아ST·심플렉스·연세암병원팀 인공지능 활용 혁신신약 발굴
부곡동청소년문화집 '인공지능 캠프' 운영 
"광주시, 수도권 인공지능 기업 투자협약"
"어헤즈, 인공지능 두피케어 플랫폼 '어헤즈 헤어랩' 출시"
"경찰청, 인공지능 기반 아동학대 영상 분석 시스템 개발 등 치안서비스 고도화"
인공지능 ‘실내외 통합 GPS 시스템’ 개발
"KT, 네오랩컨버전스와 에듀테크 인공지능 기술 연구 협력"
"㈜아크릴, AI 지방흡입·비만 특화 인공지능병원 구축 나선다"
"포항시, 인공지능 인재양성 ‘첫 발’"
"진안홍삼연구소, '인공지능 학습용 데이터 구축사업' 계약"
"동아ST·심플렉스·연세암병원팀, '인공지능' 활용 혁신신약 발굴 나서"
"전남도립대학교 인공지능드론학과, 2022 국제IoT가전로봇박람회 참가... ""학생..."
"과기정통부, '제5회 인공지능 보안의 날 발표회' 개최"
"충북대병원 의료인공지능팀, 한국형 빅데이터 구축사업 개발 선도"
"AI 인재 양성..한국인공지능협회, 인공지능자격센터 오픈"
인공지능부터 메타버스까지… ‘코드 컨퍼런스 2022’ 성료
"대전시, 철도 시설물 이상징후 인공지능으로 감시한다"
"아론티어, 2022년도 인공지능 활용 혁신 신약 발굴 사업 신규과제 선정"
"순천대학교 국용인 교수, 인공지능 기반 잡초 판별 시스템 개발"
"인하대학교 인공지능융합연구센터, 실무형 인재 양성 위한 '한진 AI 아카데미..."
"데이터·인공지능 기업 만난 한총리 ""개선 가능 규제 조치""(종합)"
[대한민국 인공지능 기업정보집] AI 기반 데이터분석 전문기업 '랩투아이'
대한민국 인공지능 대표 기관들이 한자리에… '2022 AI 원팀 전체회의' 개최
"브릿지앤브릿지, AI(인공지능) 해외 바이어 발굴 서비스 론칭"
"네이버, 인공지능 검색 서비스 '쇼핑 스마트블록' 도입"
"인공지능 '람다', ""지각이 있다"" 주장한 구글연구원 해고!...그럼에도 AI 진화..."
"﻿뉴패러다임인베스트먼트, 인공지능(AI) 기반 에듀테크 스타트업 ‘에듀템’..."
"동아에스티, ‘인공지능 활용 폐암 신약 연구’ 정부과제 선정"
"네이버클라우드-미래에셋증권, 초대규모 인공지능 및 클라우드 기반 대고객 서..."
인공지능 기반 흉부방사선영상 진단 시스템의 유용성 밝혀
"한양대학교병원 이승훈 교수팀, 인공지능 딥러닝으로 강직척추염 조기 진단 ..."
"웨이커, 글로벌 사업 가속화... 허프포스트에 인공지능 기사 및 데이터 솔루션..."
"상담콜, 인공지능 목소리로 응대하는 '프리미엄 보이스' 기능 선봬"
"인천시, 홀로사는 중장년 5천 가구…""인공지능(AI)으로 돌봐"" "
"인공지능·데이터 시대, 소프트웨어랑 놀자"
"스타키 인공지능 보청기 이볼브 AI, 30일 무료체험 제공"
"인천시, 홀로 사는 중장년 5,000가구 인공지능(AI)으로 돌본다"
"대전시, 인공지능 '돌봄로봇 꿈돌이' 자치구 입양식"
"암 진단, 정확성 높인 인공지능 모델 개발"
"㈜에스앤피랩, ‘22년 인공지능 학습용 데이터 구축 사업’ 선정"
"KB국민은행, 인공지능 활용 미래금융 아이디어 공모"
"오산시, AI(인공지능)시대 진로 진학 특강"
인공지능 인재양성 첫 발… 청소년AI 풍류 음악회
"오산시, 인공지능 안내 로봇 '문스봇' 도입"
김치 품질도 인공지능(AI) 활용해서 관리한다
"광주시, 수도권 인공지능 유망기업과 108억원 규모 투자협약"
"광주 AI 스타트업에 투자 물꼬 튼다…인공지능산업융합사업단, 투자자·기업 ..."
"시리를 잠깐 잊게 해주는 인공지능, 에이닷"
[보일스님이 들려주는 인공지능이야기] <23> 마인드 업로딩과 포스트휴머니즘...
"광주광역시, 광주 인공지능 미래신산업 육성 발대식 개최"
"KAI, 인공지능 활용한 우주기술 개발 위해 KAIST와 맞손"
"감정 표현하는 다국어 인공지능 음성합성 서비스...KT, 'AI 보이스 스튜디오'..."
"호남대, 광주형 인공지능 문제해결 아이디어 공모전 2팀 입상"
"오산시, AI(인공지능) 시대 진로와 삶의 변화 탐구 진로특강"
"지스트-MIT, 인공지능 분야 공동연구 워크숍 개최"
음성군의회 'AI(인공지능) 영재고 충북혁신도시 유치 촉구 건의안' 만장일치 ...
